No,channel_1,,channel_2,,channel_3,,channel_4,,channel_5,,channel_6,,channel_7,,channel_8,,channel_9,,channel_10,,output,label
1949,33.57307,33.571243,33.571243,34.550774,34.550915,34.550915,34.738808,34.738842,34.738842,34.943928,30.000006,30.000006,30.000006,31.372686,31.372732,31.372732,32.031307,32.031345,32.031345,32.55452,37.68587,37.4
1950,16.694588,16.682335,16.682335,21.951853,21.951406,21.951406,22.63285,22.632586,22.632586,23.077564,3.07e-05,2.76e-05,2.76e-05,6.955287,6.9520125,6.9520125,10.160624,10.15968,10.15968,12.331557,37.257782,37.0
1951,19.801527,19.790865,19.790865,24.12959,24.129917,24.129917,24.701506,24.701424,24.701424,25.067106,5.000026,5.0000234,5.0000234,11.050764,11.051039,11.051039,13.817207,13.817471,13.817471,15.711345,37.303493,37.6
1952,33.667294,33.664978,33.664978,34.607197,34.607384,34.607384,34.836697,34.836704,34.836704,35.08496,30.000006,30.000006,30.000006,31.420288,31.420353,31.420353,32.121864,32.121895,32.121895,32.687828,37.69231,37.4
1953,33.423004,33.42026,33.42026,34.317234,34.317772,34.317772,34.368305,34.368366,34.368366,34.437332,30.000006,30.000006,30.000006,31.39572,31.39578,31.39578,32.0319,32.031967,32.031967,32.49781,37.658886,37.0
1954,36.137802,36.13713,36.13713,36.464794,36.46477,36.46477,36.4865,36.4864,36.4864,36.50328,35.000004,35.0,35.0,35.45231,35.452335,35.452335,35.658337,35.658337,35.658337,35.811024,37.78826,37.4
1955,21.876743,21.870481,21.870481,25.522724,25.522917,25.522917,26.021357,26.021315,26.021315,26.366188,10.000022,10.00002,10.00002,14.712816,14.713152,14.713152,16.88215,16.88225,16.88225,18.46087,37.26506,37.4
1956,31.193968,31.190044,31.190044,32.82169,32.82187,32.82187,33.22073,33.22076,33.22076,33.64201,25.00001,25.00001,25.00001,27.412107,27.412405,27.412405,28.594315,28.594452,28.594452,29.542309,37.627113,37.6
1957,35.98998,35.989223,35.989223,36.259808,36.259777,36.259777,36.269833,36.26967,36.26967,36.278362,35.0,35.0,35.0,35.402428,35.40245,35.40245,35.58575,35.58576,35.58576,35.72113,37.766396,37.0
1958,38.62789,38.628555,38.628555,38.313297,38.313305,38.313305,38.295895,38.29596,38.29596,38.281044,39.999996,39.999996,39.999996,39.496338,39.49628,39.49628,39.26017,39.260178,39.260178,39.081673,37.88737,37.2
1959,30.770576,30.765715,30.765715,32.52077,32.521114,32.521114,32.707012,32.70697,32.70697,32.846508,25.000011,25.00001,25.00001,27.52122,27.521433,27.521433,28.627071,28.627064,28.627064,29.422712,37.592876,37.0
1960,38.77918,38.7799,38.7799,38.430874,38.430855,38.430855,38.394028,38.394085,38.394085,38.341118,39.999996,39.999996,39.999996,39.507572,39.5075,39.5075,39.279026,39.279026,39.279026,39.09766,37.898453,37.6
1961,31.198704,31.19497,31.19497,33.147026,33.147285,33.147285,33.45779,33.45792,33.45792,33.78984,25.000011,25.00001,25.00001,27.564022,27.564314,27.564314,28.73864,28.738813,28.738813,29.64605,37.662903,37.8
1962,23.275063,23.266459,23.266459,27.02949,27.02969,27.02969,27.920692,27.920708,27.920708,28.808565,10.000023,10.000021,10.000021,15.224588,15.225098,15.225098,17.804762,17.805233,17.805233,19.84003,37.405792,37.4
1963,27.769905,27.764812,27.764812,29.974169,29.974283,29.974283,30.244688,30.244724,30.244724,30.440994,20.000013,20.000011,20.000011,23.12636,23.126755,23.126755,24.544079,24.544186,24.544186,25.579252,37.459606,37.0
1964,23.62091,23.611002,23.611002,27.785439,27.785677,27.785677,28.648527,28.648542,28.648542,29.51009,10.000025,10.000022,10.000022,15.645874,15.64644,15.64644,18.350597,18.351099,18.351099,20.450274,37.478672,37.8
1965,28.181648,28.177511,28.177511,30.406254,30.406565,30.406565,30.895926,30.895935,30.895935,31.401213,20.000013,20.000013,20.000013,23.103231,23.103464,23.103464,24.608627,24.608671,24.608671,25.809391,37.511635,37.2
1966,20.991049,20.97819,20.97819,26.099586,26.099855,26.099855,27.052906,27.052942,27.052942,27.992514,5.000035,5.0000315,5.0000315,11.792213,11.792826,11.792826,14.961828,14.962381,14.962381,17.284956,37.50112,37.6
1967,30.892714,30.889185,30.889185,32.666447,32.666862,32.666862,32.87393,32.87389,32.87389,33.030758,25.000011,25.00001,25.00001,27.394062,27.394297,27.394297,28.472157,28.472143,28.472143,29.261168,37.60844,38.0
1968,33.70146,33.698765,33.698765,34.818707,34.818905,34.818905,35.015923,35.015953,35.015953,35.23394,30.000008,30.000006,30.000006,31.56176,31.561829,31.561829,32.28799,32.288033,32.288033,32.856716,37.716137,37.4
1969,28.516104,28.51018,28.51018,30.792597,30.79288,30.79288,31.386301,31.386269,31.386269,31.986355,20.000015,20.000013,20.000013,23.378128,23.378428,23.378428,25.04031,25.04034,25.04034,26.374828,37.555176,37.2
1970,25.410416,25.401693,25.401693,28.519268,28.519476,28.519476,28.88798,28.88795,28.88795,29.144094,15.000019,15.000017,15.000017,19.484621,19.484995,19.484995,21.466957,21.466953,21.466953,22.897308,37.45631,37.0
1971,28.41039,28.405054,28.405054,30.642252,30.642544,30.642544,31.209639,31.20962,31.20962,31.788052,20.000013,20.000013,20.000013,23.271185,23.271463,23.271463,24.88091,24.880945,24.880945,26.17457,37.538376,37.2
1972,30.908155,30.904415,30.904415,32.415802,32.41611,32.41611,32.605026,32.604984,32.604984,32.743557,25.00001,25.00001,25.00001,27.287045,27.28725,27.28725,28.34789,28.347874,28.347874,29.133017,37.57937,37.8
1973,33.809628,33.80735,33.80735,34.946144,34.946323,34.946323,35.138046,35.13808,35.13808,35.347828,30.000008,30.000006,30.000006,31.54521,31.545294,31.545294,32.266327,32.26636,32.26636,32.830803,37.7295,37.8
1974,20.75993,20.749527,20.749527,25.630184,25.630302,25.630302,26.558752,26.557257,26.557257,27.469685,5.000034,5.0000305,5.0000305,11.319638,11.317301,11.317301,14.348398,14.3433075,14.3433075,16.5864,37.45017,38.0
1975,19.02486,19.017408,19.017408,23.49676,23.496946,23.496946,24.107502,24.10771,24.10771,24.535791,5.000026,5.0000234,5.0000234,10.626736,10.627388,10.627388,13.221233,13.221986,13.221986,15.102864,37.230824,37.6
1976,23.175133,23.164345,23.164345,26.84529,26.84542,26.84542,27.308174,27.308126,27.308126,27.623844,10.000023,10.000021,10.000021,15.470891,15.471299,15.471299,17.967487,17.967543,17.967543,19.767046,37.39653,38.0
1977,31.432722,31.427738,31.427738,33.29023,33.290394,33.290394,33.68959,33.689632,33.689632,34.111156,25.000011,25.00001,25.00001,27.693962,27.694345,27.694345,28.970146,28.970303,28.970303,29.97588,37.677868,37.8
1978,36.10479,36.104065,36.104065,36.429688,36.429703,36.429703,36.47251,36.47244,36.47244,36.5283,35.000004,35.0,35.0,35.44963,35.449684,35.449684,35.661125,35.661125,35.661125,35.829227,37.785423,37.2
1979,28.590588,28.583395,28.583395,31.18416,31.184444,31.184444,31.732212,31.732203,31.732203,32.289856,20.000015,20.000013,20.000013,23.71147,23.711803,23.711803,25.449326,25.44937,25.44937,26.812191,37.59725,37.0
1980,26.301378,26.2931,26.2931,29.843405,29.84375,29.84375,30.520197,30.520164,30.520164,31.200539,15.000021,15.000019,15.000019,19.771915,19.772362,19.772362,22.007675,22.007778,22.007778,23.734417,37.58828,38.0
1981,33.18233,33.180767,33.180767,33.97879,33.978996,33.978996,34.058434,34.058502,34.058502,34.129723,30.000006,30.000006,30.000006,31.178854,31.178864,31.178864,31.73258,31.73265,31.73265,32.14666,37.621765,37.0
1982,30.547815,30.544674,30.544674,31.951462,31.951733,31.951733,32.13421,32.134174,32.134174,32.266586,25.00001,25.000008,25.000008,27.103422,27.103575,27.103575,28.08669,28.086681,28.086681,28.817146,37.53059,37.2
1983,19.594406,19.583645,19.583645,24.322084,24.322483,24.322483,24.910265,24.910194,24.910194,25.293407,5.000027,5.000025,5.000025,11.251594,11.251896,11.251896,14.036353,14.036684,14.036684,15.918209,37.321156,37.2
1984,38.77829,38.779,38.779,38.456585,38.45656,38.45656,38.41485,38.414906,38.414906,38.355953,39.999996,39.999996,39.999996,39.522945,39.522873,39.522873,39.29586,39.29586,39.29586,39.112995,37.901276,37.6
1985,20.402842,20.393047,20.393047,24.675922,24.67613,24.67613,25.6909,25.690931,25.690931,26.69303,5.000031,5.0000277,5.0000277,10.917711,10.918215,10.918215,13.84124,13.841721,13.841721,16.061535,37.35456,37.2
1986,16.884964,16.874203,16.874203,21.429974,21.43012,21.43012,22.097155,22.097178,22.097178,22.52021,2.85e-05,2.57e-05,2.57e-05,6.5174537,6.5177464,6.5177464,9.604487,9.604948,9.604948,11.743387,37.210735,38.0
1987,36.518837,36.517754,36.517754,36.96541,36.96625,36.96625,37.020447,37.020363,37.020363,37.1058,35.000004,35.000004,35.000004,35.62202,35.62205,35.62205,35.917126,35.91718,35.91718,36.152428,37.843445,38.0
1988,26.101267,26.092339,26.092339,29.136368,29.136616,29.136616,29.972858,29.972734,29.972734,30.788021,15.000019,15.000017,15.000017,19.552011,19.552435,19.552435,21.819414,21.819479,21.819479,23.617405,37.52643,37.0
1989,33.649723,33.646942,33.646942,34.64077,34.640976,34.640976,34.87146,34.871468,34.871468,35.12084,30.000006,30.000006,30.000006,31.494627,31.494692,31.494692,32.22086,32.220894,32.220894,32.801346,37.6967,37.2
1990,25.548967,25.540777,25.540777,28.582693,28.569725,28.569725,28.96298,28.957115,28.957115,29.22019,15.000019,15.000017,15.000017,19.3736,19.341047,19.341047,21.368053,21.357737,21.357737,22.81097,37.46462,37.6
1991,18.58385,18.569393,18.569393,24.400312,24.400457,24.400457,25.567913,25.56794,25.56794,26.700346,4.53e-05,4.08e-05,4.08e-05,7.785063,7.7855773,7.7855773,11.39203,11.393473,11.393473,14.133107,37.517906,38.0
1992,36.11849,36.117718,36.117718,36.413754,36.413795,36.413795,36.46784,36.467766,36.467766,36.5358,35.0,35.0,35.0,35.441216,35.44127,35.44127,35.65842,35.65842,35.65842,35.83489,37.783775,37.2
1993,19.560362,19.550781,19.550781,23.806263,23.806587,23.806587,24.384209,24.384134,24.384134,24.753439,5.0000257,5.000023,5.000023,10.842076,10.842333,10.842333,13.531197,13.531466,13.531466,15.382279,37.26824,37.6
1994,30.796024,30.79305,30.79305,32.40019,32.400555,32.400555,32.603333,32.60329,32.60329,32.753628,25.00001,25.00001,25.00001,27.23085,27.231052,27.231052,28.2604,28.260386,28.260386,29.02257,37.57899,38.0
1995,33.46252,33.460217,33.460217,34.517735,34.518097,34.518097,34.599255,34.599323,34.599323,34.6821,30.000006,30.000006,30.000006,31.433664,31.433743,31.433743,32.07439,32.07447,32.07447,32.541573,37.681633,37.4
1996,31.507286,31.501974,31.501974,33.32253,33.322647,33.322647,33.76112,33.76112,33.76112,34.21513,25.000011,25.00001,25.00001,27.72829,27.728706,27.728706,29.040981,29.041124,29.041124,30.081497,37.681232,37.8
1997,30.895489,30.891586,30.891586,32.638218,32.63835,32.63835,32.965008,32.965107,32.965107,33.31677,25.000011,25.00001,25.00001,27.413618,27.413832,27.413832,28.545006,28.545172,28.545172,29.432518,37.608994,37.0
1998,25.991308,25.984192,25.984192,29.072903,29.073208,29.073208,29.79709,29.797031,29.797031,30.524319,15.000019,15.000017,15.000017,19.33919,19.339575,19.339575,21.464207,21.464293,21.464293,23.143272,37.51382,37.6
1999,22.589521,22.581516,22.581516,25.922241,25.922377,25.922377,26.395481,26.395432,26.395432,26.714668,10.000021,10.000019,10.000019,14.867455,14.867793,14.867793,17.154995,17.155052,17.155052,18.831123,37.303032,38.0
2000,28.798159,28.79184,28.79184,31.350197,31.35054,31.35054,31.90553,31.905523,31.905523,32.474697,20.000015,20.000013,20.000013,23.612644,23.612995,23.612995,25.33173,25.331766,25.331766,26.69161,37.615643,37.8
2001,22.49194,22.483728,22.483728,26.103437,26.1036,26.1036,26.59104,26.590986,26.590986,26.921839,10.000022,10.00002,10.00002,15.004366,15.004719,15.004719,17.312218,17.312292,17.312292,18.98833,37.321934,37.8
2002,33.750957,33.74806,33.74806,34.827663,34.828213,34.828213,34.89681,34.896847,34.896847,34.977577,30.000006,30.000006,30.000006,31.560448,31.560614,31.560614,32.260727,32.2608,32.2608,32.76991,37.71472,37.8
2003,36.115704,36.114895,36.114895,36.459553,36.45957,36.45957,36.500774,36.500698,36.500698,36.556,35.000004,35.0,35.0,35.470295,35.47035,35.47035,35.68827,35.688274,35.688274,35.860336,37.78875,37.2
2004,17.812323,17.801954,17.801954,23.49969,23.48797,23.48797,24.5088,24.509699,24.509699,25.48323,4.41e-05,3.97e-05,3.97e-05,7.171115,7.1193156,7.1193156,10.450471,10.436841,10.436841,12.934295,37.41272,38.0
2005,22.195353,22.188272,22.188272,25.559137,25.559284,25.559284,26.03939,26.039341,26.039341,26.363619,10.000021,10.000019,10.000019,14.706221,14.706537,14.706537,16.912363,16.912436,16.912436,18.52842,37.2677,37.6
2006,36.466908,36.46615,36.46615,36.891304,36.891823,36.891823,36.943535,36.943485,36.943485,37.015194,35.000004,35.000004,35.000004,35.57346,35.573475,35.573475,35.84282,35.842873,35.842873,36.05616,37.834774,38.0
2007,16.564018,16.55412,16.55412,21.576689,21.576206,21.576206,22.279335,22.279064,22.279064,22.736698,2.98e-05,2.68e-05,2.68e-05,6.5414143,6.53835,6.53835,9.621944,9.6210575,9.6210575,11.740229,37.2144,38.0
2008,21.931498,21.924383,21.924383,25.492287,25.492449,25.492449,25.97558,25.975536,25.975536,26.306005,10.000021,10.000019,10.000019,14.761481,14.761809,14.761809,16.954927,16.955023,16.955023,18.5492,37.263714,37.0
2009,19.975834,19.963396,19.963396,24.34949,24.356936,24.356936,24.899576,24.902649,24.902649,25.252823,5.0000267,5.000024,5.000024,11.301223,11.333991,11.333991,14.175562,14.193099,14.193099,16.126009,37.332047,37.0
2010,28.120558,28.113922,28.113922,30.329062,30.32904,30.32904,30.596054,30.596073,30.596073,30.78072,20.000013,20.000013,20.000013,23.375544,23.375595,23.375595,24.902027,24.902119,24.902119,26.014563,37.496986,37.0
2011,25.869492,25.863764,25.863764,29.210316,29.210644,29.210644,29.815676,29.815674,29.815674,30.415262,15.00002,15.000018,15.000018,19.317354,19.31773,19.31773,21.35595,21.356052,21.356052,22.930614,37.52313,38.0
2012,26.390018,26.380697,26.380697,29.632778,29.633074,29.633074,30.44777,30.447664,30.447664,31.250824,15.00002,15.000018,15.000018,19.752132,19.752594,19.752594,22.076157,22.07623,22.07623,23.906132,37.571785,37.6
2013,38.67867,38.679577,38.679577,38.35919,38.359173,38.359173,38.351723,38.35181,38.35181,38.341488,39.999996,39.999996,39.999996,39.483982,39.483932,39.483932,39.24589,39.245895,39.245895,39.067944,37.891884,37.4
2014,33.852486,33.849598,33.849598,34.85768,34.85791,34.85791,35.11542,35.11541,35.11541,35.390335,30.000006,30.000006,30.000006,31.551003,31.551102,31.551102,32.31745,32.317474,32.317474,32.934208,37.72015,37.6
2015,20.73774,20.72541,20.72541,25.298864,25.299082,25.299082,26.344532,26.344536,26.344536,27.374123,5.0000324,5.000029,5.000029,11.3868685,11.387413,11.387413,14.489849,14.490338,14.490338,16.82103,37.42304,37.0
2016,27.594164,27.59041,27.59041,29.536654,29.53681,29.53681,29.804396,29.80442,29.80442,29.996298,20.000013,20.000011,20.000011,22.827168,22.82749,22.82749,24.152437,24.152523,24.152523,25.136944,37.40923,37.2
2017,28.610992,28.604404,28.604404,31.023102,31.023386,31.023386,31.610071,31.610044,31.610044,32.20352,20.000015,20.000013,20.000013,23.540781,23.541105,23.541105,25.252861,25.252895,25.252895,26.615757,37.580147,37.2
2018,28.088438,28.084436,28.084436,30.19093,30.191221,30.191221,30.69856,30.698563,30.698563,31.221973,20.000013,20.000011,20.000011,23.01299,23.01321,23.01321,24.49728,24.49732,24.49732,25.690979,37.4877,37.0
2019,38.771095,38.77206,38.77206,38.39612,38.39612,38.39612,38.385975,38.386093,38.386093,38.37492,39.999996,39.999996,39.999996,39.468216,39.468174,39.468174,39.234352,39.23435,39.23435,39.063408,37.89528,37.6
2020,30.451128,30.44844,30.44844,31.819042,31.819311,31.819311,32.003525,32.00349,32.00349,32.136612,25.00001,25.000008,25.000008,27.022406,27.022545,27.022545,27.974375,27.974365,27.974365,28.684536,37.516502,37.2
2021,25.583975,25.575037,25.575037,28.86001,28.860058,28.860058,29.246544,29.246597,29.246597,29.509539,15.000019,15.000017,15.000017,19.605955,19.60627,19.60627,21.656027,21.65646,21.65646,23.121859,37.492348,37.4
2022,28.503292,28.497795,28.497795,30.859238,30.859552,30.859552,31.404303,31.404295,31.404295,31.963388,20.000015,20.000013,20.000013,23.366621,23.366915,23.366915,24.995895,24.995934,24.995934,26.295137,37.5623,37.4
2023,22.676231,22.66615,22.66615,26.758696,26.758883,26.758883,27.251263,27.251207,27.251207,27.590063,10.000024,10.000021,10.000021,15.517568,15.517984,15.517984,17.963594,17.96369,17.96369,19.704899,37.38999,37.4
2024,16.149965,16.140425,16.140425,20.854052,20.85357,20.85357,21.527851,21.527601,21.527601,21.963543,2.84e-05,2.56e-05,2.56e-05,6.278619,6.2757506,6.2757506,9.255115,9.254342,9.254342,11.313757,37.1355,37.0
2025,20.443321,20.430664,20.430664,24.77632,24.776491,24.776491,25.332642,25.332726,25.332726,25.691885,5.0000267,5.0000243,5.0000243,11.389997,11.390581,11.390581,14.33238,14.333012,14.333012,16.33848,37.375046,38.0
2026,31.25868,31.254145,31.254145,33.122604,33.122784,33.122784,33.481907,33.48199,33.48199,33.86614,25.000011,25.00001,25.00001,27.613943,27.614264,27.614264,28.836212,28.836378,28.836378,29.793598,37.660427,37.6
2027,38.48167,38.482765,38.482765,38.03957,38.039547,38.039547,38.025146,38.025234,38.025234,38.007484,39.999996,39.999996,39.999996,39.363087,39.362988,39.362988,39.080856,39.080864,39.080864,38.87267,37.85742,37.0
2028,30.619831,30.615728,30.615728,32.31961,32.319954,32.319954,32.509575,32.50954,32.50954,32.651806,25.00001,25.00001,25.00001,27.372208,27.372395,27.372395,28.426975,28.426971,28.426971,29.192019,37.571964,37.0
2029,24.616175,24.61108,24.61108,27.6381,27.638424,27.638424,28.026825,28.026802,28.026802,28.306866,15.000018,15.000016,15.000016,18.885754,18.88602,18.88602,20.637156,20.637175,20.637175,21.919765,37.36711,37.0
2030,31.194973,31.189793,31.189793,33.050285,33.05037,33.05037,33.4276,33.427654,33.427654,33.826607,25.000011,25.00001,25.00001,27.680231,27.680548,27.680548,28.930964,28.93113,28.93113,29.909441,37.653366,37.2
2031,17.449957,17.435226,17.435226,22.437218,22.43739,22.43739,23.110134,23.110268,23.110268,23.539804,3.59e-05,3.23e-05,3.23e-05,7.1797314,7.18034,7.18034,10.474047,10.474766,10.474766,12.717208,37.32581,37.8
2032,36.086376,36.08554,36.08554,36.396576,36.39658,36.39658,36.408875,36.408745,36.408745,36.419216,35.000004,35.0,35.0,35.449585,35.4496,35.4496,35.652412,35.652416,35.652416,35.801548,37.78105,37.2
2033,20.20895,20.197123,20.197123,24.656334,24.656513,24.656513,25.233608,25.233728,25.233728,25.602638,5.0000267,5.0000243,5.0000243,11.296135,11.2967415,11.2967415,14.185596,14.186283,14.186283,16.1545,37.359234,38.0
2034,30.53833,30.534996,30.534996,32.256153,32.256523,32.256523,32.45376,32.453728,32.453728,32.603687,25.00001,25.00001,25.00001,27.282742,27.282923,27.282923,28.30397,28.303967,28.303967,29.048819,37.565876,37.2
2035,30.797625,30.793367,30.793367,32.6133,32.613693,32.613693,32.811893,32.811855,32.811855,32.962505,25.000011,25.00001,25.00001,27.485064,27.485289,27.485289,28.580057,28.580051,28.580051,29.371666,37.603374,37.4
2036,33.897057,33.89388,33.89388,34.974342,34.974995,34.974995,35.035397,35.03542,35.03542,35.115093,30.000008,30.000006,30.000006,31.620771,31.620987,31.620987,32.35034,32.350407,32.350407,32.880795,37.730305,38.0
